"MemberID","Gender","Visit_Last1Month","Visit_Last2Month","Visit_Last3Month","Spending_Last1Month","Spending_Last2Month","Spending_Last3Month","Age","Monthly_Income","Marital_Status","Payment_Channel","Buy_Groceries","Buy_Toiletries","Buy_Food","Buy_Electronic","Buy_Clothes","Buy_HomeAppliances","Last_Visit","y"
"ID979156",1,2,4,3,807048,836415,828434,40,4841400,1,1,0,1,1,0,0,0,21,0
"ID859747",1,0,1,0,0,289127,0,31,2463300,1,2,0,0,1,0,1,0,55,0
"ID001484",0,5,7,3,486789,528858,615068,31,9026400,0,0,0,1,0,0,0,1,28,1
"ID933071",0,3,3,4,736614,723198,816547,36,7440300,1,0,0,1,1,0,0,0,6,0
"ID295976",1,1,0,2,537264,0,606091,23,4376200,1,0,0,0,1,0,0,0,17,0
"ID137531",1,3,5,4,193998,211453,209830,32,4068800,0,2,0,1,1,0,1,1,8,0
"ID390314",0,2,1,1,1528181,1735471,1691484,24,7481300,1,0,0,1,1,1,0,0,21,0
"ID961318",1,4,3,1,625402,520358,537456,22,5166500,0,0,1,1,0,0,0,1,0,1
"ID085555",1,2,5,4,110958,116212,89357,27,5111700,0,2,0,1,0,0,0,1,27,0
"ID874324",1,3,5,4,142744,152245,172800,25,4415000,1,1,0,0,1,0,0,0,3,0
"ID698969",1,4,3,4,850576,765674,713302,54,4595000,1,0,1,1,1,0,0,0,5,0
"ID751005",1,1,0,1,299751,0,255363,34,2889500,1,2,0,0,1,0,0,0,6,0
"ID474434",0,4,7,3,350744,381534,388393,22,5090900,0,0,0,1,1,0,0,0,5,1
"ID227550",1,3,3,1,228030,209667,184776,35,1185400,1,2,0,0,0,0,0,0,8,0
"ID797870",0,4,8,5,518250,526945,548643,24,4117200,0,0,0,1,0,0,0,1,15,1
"ID223695",1,0,3,3,0,246763,274870,29,4820700,1,0,0,0,0,0,0,0,48,0
"ID020891",1,5,4,4,675883,641708,593818,35,5357500,1,1,0,1,1,0,0,0,0,1
"ID383729",1,1,2,3,370286,321660,286243,31,3362600,1,2,0,1,1,0,0,0,18,0
"ID230004",0,3,2,2,179455,179032,198294,32,5496300,1,2,0,1,1,0,0,0,29,0
"ID348091",1,2,2,5,592476,660124,587807,24,3163400,1,1,0,1,1,0,0,0,18,1
"ID583053",1,4,1,5,145023,131627,133409,22,5367800,1,1,0,1,1,0,0,0,11,0
"ID135055",0,2,6,4,234089,236309,222472,29,3949300,1,0,0,1,1,0,0,0,11,1
"ID511812",1,6,9,10,494997,465873,490392,31,4109200,1,1,0,1,1,0,0,0,22,1
"ID542311",1,3,4,2,402750,376033,413103,28,3385300,1,2,1,1,1,0,1,0,22,1
"ID472503",0,4,4,1,733317,769623,884100,29,7848900,1,0,0,0,1,0,0,1,29,0
"ID997872",0,1,0,2,459841,0,516338,31,7386800,0,0,0,1,1,1,0,0,5,1
"ID695363",0,3,5,1,1054717,895916,998856,31,4895200,1,0,0,1,1,0,0,0,14,0
"ID127725",1,3,7,6,963100,953283,1011917,31,7875200,1,0,0,1,1,0,0,0,3,0
"ID018885",1,4,6,4,648441,624788,503811,34,10253600,0,0,1,1,1,0,0,0,24,1
"ID133788",0,1,3,2,554312,493061,562700,42,6076800,1,2,0,1,1,0,1,0,21,1
"ID372356",1,5,6,7,507934,456574,382305,21,3013300,0,1,0,1,1,0,0,0,4,1
"ID514001",0,3,4,4,518516,526061,486999,29,9799000,1,2,0,1,1,0,0,0,1,1
"ID413504",0,0,0,0,0,0,0,24,3804800,1,0,0,1,1,0,0,0,114,0
"ID598694",1,5,6,6,295402,258793,297306,36,4921700,1,0,0,0,1,0,0,0,14,0
"ID505929",0,1,1,3,861159,873360,754246,32,4600900,0,0,0,0,1,0,0,1,11,0
"ID757543",1,5,10,5,132198,141824,142389,26,4895200,1,1,0,1,1,0,0,0,12,1
"ID140255",1,3,2,4,606897,634005,676678,29,11942000,1,0,0,0,1,0,0,0,28,1
"ID667585",1,5,6,7,730459,713870,777540,27,5621000,1,1,0,1,1,0,0,0,1,0
"ID849595",0,2,7,5,1012210,927763,1058591,30,4809000,1,0,0,1,1,0,0,0,10,0
"ID277171",0,1,3,2,182529,191020,180376,37,8663400,1,0,0,0,1,0,0,1,7,1
"ID452560",1,4,1,2,314015,341369,344563,35,2373400,1,1,0,1,1,0,0,1,5,0
"ID419736",0,2,2,4,322550,309343,317123,33,4230300,1,0,0,1,0,0,0,0,29,0
"ID372589",1,0,2,1,0,522099,503112,47,6042100,1,0,0,1,1,0,0,0,58,1
"ID056357",1,2,4,3,350475,322647,317220,25,4294000,0,2,1,1,1,0,0,0,17,0
"ID785791",0,2,1,4,403499,417062,450171,36,3699400,0,0,0,1,1,0,0,1,27,1
"ID764681",1,1,0,2,311625,0,342270,32,4418000,0,2,1,0,1,0,0,1,13,0
"ID901954",1,2,2,5,638654,585935,612669,28,5518500,0,2,0,1,1,0,0,0,22,1
"ID687795",1,5,3,4,1178687,1176905,968095,25,4799800,0,0,0,1,1,1,0,0,17,0
"ID582297",1,2,4,5,398928,345565,417455,27,5518400,1,1,0,1,1,0,0,1,28,1
"ID933681",1,4,11,4,336967,401474,397272,32,8907500,1,0,0,1,0,0,0,0,0,1
"ID244117",0,0,3,5,0,479372,354750,30,6357100,1,0,1,1,1,0,0,0,36,0
"ID185929",1,1,1,5,586649,561246,550827,28,11698800,1,0,0,0,1,0,0,0,25,1
"ID408053",1,5,6,4,344268,313335,248640,23,4732900,0,1,0,1,0,0,0,1,20,1
"ID298029",0,3,3,4,305181,315602,342322,33,10674700,1,2,0,1,1,0,1,1,12,1
"ID157149",1,4,4,6,449175,495603,505602,26,6474100,1,0,1,1,0,1,0,0,20,1
"ID598230",1,5,5,4,307259,324772,370912,31,3017900,1,0,0,1,1,1,0,1,12,1
"ID972941",1,2,4,3,569199,535670,560940,31,2503800,1,2,0,1,1,0,0,1,12,1
"ID919143",1,1,1,4,502157,552690,486430,27,2781600,1,2,0,1,1,1,1,0,1,1
"ID702807",0,5,7,3,205297,188921,213410,23,5496400,0,0,0,1,1,0,0,1,17,1
"ID408018",0,4,5,5,783043,768467,897251,20,6676400,0,2,0,1,1,1,0,0,17,1
"ID491123",0,5,3,1,246773,280309,292169,39,5378900,1,0,0,1,1,0,1,0,28,0
"ID670488",1,5,2,2,1405504,1397808,1430574,26,7433100,1,1,0,0,1,0,0,0,4,0
"ID552127",1,1,0,1,276083,0,257348,24,6493000,1,2,0,1,0,0,0,1,24,0
"ID984377",1,3,5,3,768649,841970,780667,26,6913000,1,0,0,1,1,0,0,1,9,0
"ID840589",1,5,3,4,1628915,1710347,1653734,35,3497000,1,1,0,1,1,0,0,0,19,0
"ID380990",1,4,3,2,630190,723626,847747,33,3535900,0,0,0,0,1,0,1,1,2,1
"ID582527",1,7,8,4,304617,269727,277332,34,4105200,1,0,1,1,1,1,0,0,26,0
"ID233798",1,3,3,5,438143,447577,452483,34,6436300,1,0,0,1,1,0,0,0,29,1
"ID358890",1,1,6,3,277482,266144,239794,34,4050700,1,0,1,1,1,1,0,0,5,0
"ID407365",1,3,6,6,750790,825789,919053,29,5055600,1,0,0,1,1,0,0,0,21,0
"ID137474",1,1,1,1,570975,577249,542573,25,3583100,1,2,0,1,1,0,0,1,3,1
"ID236977",1,1,3,0,457245,382598,0,37,2369700,1,0,1,1,1,0,0,0,11,0
"ID032274",0,3,2,3,293296,245405,278259,32,4562800,1,0,0,0,1,0,0,0,15,0
"ID026733",1,8,3,2,216841,218189,237733,27,3216200,1,2,0,0,1,0,0,0,8,0
"ID051814",1,7,5,3,864335,872223,857596,25,2841400,0,0,0,0,1,0,0,1,26,0
"ID251465",0,1,3,6,436561,399021,347581,30,4231600,1,0,0,1,1,0,0,0,17,1
"ID830149",1,3,4,3,268543,252348,276669,28,6420100,1,1,0,0,1,1,1,0,26,0
"ID367570",1,1,2,2,530518,552642,548528,28,6686600,1,2,1,1,1,0,0,1,6,1
"ID359276",1,4,5,2,103060,111954,98704,27,7848500,1,2,0,1,1,0,1,0,1,0
"ID250129",0,3,5,4,404164,428767,345855,27,8631200,0,0,1,1,1,0,0,0,10,1
"ID070920",0,0,1,1,0,228526,185934,46,6301900,1,2,0,0,1,0,0,0,46,0
"ID525281",1,4,10,8,573052,574721,451290,21,4766100,0,0,0,1,1,0,0,0,22,0
"ID497043",1,3,3,4,355800,358648,394801,29,7311600,1,0,0,1,1,0,0,0,1,1
"ID062821",1,0,1,2,0,409984,355265,27,6043000,1,1,1,0,1,0,0,0,44,1
"ID177363",0,5,7,7,253167,290490,326770,21,4829100,0,0,1,1,1,0,0,0,29,0
"ID605242",1,3,4,0,140138,132560,0,21,6074100,0,2,0,0,1,1,0,0,5,0
"ID833456",1,4,7,4,370948,344697,335245,24,3328700,0,2,1,1,1,0,0,0,10,1
"ID477206",1,2,1,4,401705,388052,409552,22,6759800,0,2,1,1,1,0,0,0,4,0
"ID924221",1,2,2,4,492398,424813,408713,22,3592400,0,2,1,1,1,0,0,0,3,1
"ID335940",1,2,1,0,705651,774350,0,20,3222400,0,1,0,0,1,0,0,0,3,0
"ID897661",1,4,3,3,325495,302650,294279,22,6854200,0,0,0,1,1,0,0,0,8,0
"ID953198",1,6,3,2,372106,358415,355102,35,3582000,1,2,0,0,1,0,0,1,21,1
"ID668543",1,2,2,0,233733,269270,0,29,5085300,0,0,0,1,1,0,0,1,0,0
"ID174636",0,3,6,5,168092,176128,176641,35,7465700,1,1,0,0,1,0,0,1,2,0
"ID514807",0,3,5,4,254470,275439,307492,28,7518300,1,1,0,1,1,0,0,0,6,0
"ID424480",1,3,1,3,325090,320107,326624,26,5514700,0,0,1,1,1,0,0,0,2,0
"ID536712",0,6,5,5,249170,265892,258973,26,7352500,0,1,0,1,1,0,0,1,23,0
"ID156357",0,6,4,3,1159643,1016906,949990,22,2503100,1,0,0,0,1,0,0,1,17,0
"ID843021",1,1,4,4,552457,511935,529400,53,4287800,1,0,0,1,0,0,1,0,19,1
"ID996763",1,5,3,4,745631,801235,693018,34,11904600,1,0,0,1,1,0,0,0,26,1
"ID117954",1,0,1,0,0,189751,0,20,5058100,0,1,0,0,1,0,0,0,50,0
"ID104001",1,1,2,5,400720,387783,349893,19,3674200,0,1,0,0,0,0,0,1,7,1
"ID957914",1,2,3,3,944125,997197,1118660,37,4117700,1,1,0,1,1,0,0,1,20,0
"ID883553",1,2,3,1,217043,203342,189389,31,11526200,1,0,1,0,1,0,0,0,15,0
"ID578352",1,2,3,3,240566,270752,270614,34,3644700,1,1,0,1,0,0,1,0,9,0
"ID529885",1,4,5,7,207425,194031,198090,30,5210800,1,0,0,0,1,1,0,1,22,0
"ID149434",1,0,3,5,0,318360,311145,23,3964900,0,1,0,0,0,0,1,0,56,0
"ID688334",1,1,0,1,527379,0,502641,23,2839600,1,0,0,1,1,0,0,0,12,0
"ID972687",1,1,3,4,488348,553220,570791,32,7931700,1,1,0,1,1,0,0,0,25,1
"ID754169",0,1,0,1,243299,0,301157,27,9335400,1,2,0,0,1,0,0,0,9,0
"ID974700",0,6,4,5,632257,591639,592138,23,5884300,0,1,0,1,1,0,0,0,25,1
"ID152785",1,6,4,1,255214,209656,241491,23,9185300,0,0,0,0,1,0,0,0,24,0
"ID452130",1,1,2,0,389391,356572,0,32,4689500,1,2,1,1,0,0,0,1,9,0
"ID629722",1,2,5,2,504216,458812,462694,24,7013900,1,2,0,0,1,0,0,0,22,1
"ID313706",0,6,6,4,962663,886476,909544,30,8157100,1,1,0,1,1,0,0,1,19,0
"ID211927",0,1,1,2,491120,422349,442428,30,6978200,1,0,0,0,1,0,0,0,4,1
"ID903773",0,2,2,3,107182,118982,115433,30,2807300,1,1,1,0,1,0,0,0,13,0
"ID327040",0,5,7,5,213366,186886,225665,32,4922800,1,0,0,1,1,0,0,1,23,1
"ID021073",1,2,5,3,461689,401165,373334,39,4226900,1,1,0,1,1,0,0,0,18,1
"ID048507",1,3,3,2,961801,1029002,966963,28,7911100,0,2,0,0,1,0,0,0,18,0
"ID501126",0,1,2,3,130151,103689,107639,33,7291900,1,0,1,0,1,0,0,0,24,0
"ID223904",0,4,6,8,425428,455085,516171,34,7090300,0,2,0,1,1,0,0,0,6,0
"ID670455",1,0,2,6,0,257328,283494,25,8048700,1,1,0,0,1,0,0,0,53,0
"ID690295",0,2,2,2,1077521,1097214,933835,24,6890900,1,0,0,1,1,0,0,0,24,0
"ID885712",0,4,3,6,396046,363309,388062,26,4187000,0,1,1,1,1,0,0,0,22,1
"ID409092",0,7,8,4,239056,237680,261748,34,2742800,0,0,0,1,1,0,0,0,27,0
"ID942100",1,0,6,3,0,353950,377495,30,5186000,1,0,0,1,1,0,0,0,41,0
"ID065385",1,1,1,1,158866,184426,189396,33,3833100,1,2,0,1,1,0,0,0,19,0
"ID405711",1,6,6,5,351016,349378,305361,26,3702300,1,0,0,0,1,0,0,1,0,1
"ID679451",1,5,7,6,823208,1002377,907804,33,2281700,1,1,0,1,1,0,0,0,14,0
"ID021290",0,4,9,6,445056,410783,358148,29,3045300,0,2,1,1,1,0,0,0,28,1
"ID049327",1,4,3,3,544716,479898,584523,25,4590000,0,0,0,1,1,0,0,0,21,1
"ID863896",1,2,2,0,836582,900367,0,23,6540800,0,0,1,1,1,0,0,1,28,0
"ID818700",1,6,3,4,323028,328328,286265,24,8525500,0,1,0,1,1,0,0,1,10,1
"ID645490",0,4,2,4,731717,652371,647788,21,3480900,1,1,0,1,1,0,0,0,15,0
"ID506807",1,4,5,4,635598,750267,704519,28,4240800,1,0,0,1,1,0,0,0,13,0
"ID316927",1,4,2,2,1141170,1074895,1093965,27,3597200,1,1,0,1,1,0,0,1,1,0
"ID568087",1,1,1,2,309095,339063,344404,31,5124300,1,1,0,1,0,0,0,0,29,0
"ID244886",0,2,4,4,431633,420866,476017,27,7386100,1,1,0,0,1,0,0,1,15,1
"ID565559",0,2,7,6,802446,744829,742837,24,6665100,1,2,0,1,1,0,0,1,16,0
"ID818560",1,3,4,1,604505,587297,495842,24,5935000,0,0,0,1,0,0,1,0,17,1
"ID373334",1,0,0,1,0,0,383588,28,8270300,0,2,0,1,1,0,0,0,36,0
"ID209394",1,2,5,2,451226,450063,518465,31,3299000,1,2,0,1,1,0,0,0,11,1
"ID194707",1,4,5,10,169546,162283,150309,25,7316700,1,0,0,1,1,0,0,1,27,0
"ID206430",1,5,11,3,269616,287473,261407,25,1871500,1,2,0,1,1,0,0,0,27,0
"ID217273",0,4,2,1,1029878,1013830,1019059,32,5146100,1,1,0,1,1,0,0,0,28,0
"ID416158",1,3,1,0,654332,592852,0,25,7327000,0,2,0,0,1,0,0,0,18,0
"ID387796",0,3,4,5,488561,455976,422479,28,3930600,1,1,0,1,1,0,0,0,18,1
"ID721168",1,6,4,3,213866,221982,200056,18,5908700,0,0,0,1,1,0,0,0,7,0
"ID642787",1,3,6,5,577084,594761,701475,27,5942100,1,0,0,1,1,0,0,1,8,1
"ID502557",0,3,3,2,401711,425102,367177,30,3863300,0,1,0,1,1,0,0,0,26,1
"ID048687",0,2,2,5,424100,434859,461143,34,3414000,1,1,0,1,1,0,0,0,18,1
"ID708153",1,4,3,0,288381,291583,0,37,9883300,1,1,0,1,1,0,0,1,5,0
"ID739999",0,3,1,2,281493,328323,270432,32,4093400,1,1,0,0,1,0,0,0,14,0
"ID521724",0,3,1,4,731545,691928,613456,29,5200400,0,0,0,1,1,0,0,0,16,0
"ID504215",1,3,6,6,569665,576121,659919,27,5179500,0,2,0,1,1,0,0,0,24,1
"ID802463",1,3,3,3,470608,508610,494215,32,3874300,1,0,0,0,1,0,0,0,9,0
"ID695762",1,2,4,1,326233,272695,298606,25,3056500,1,1,0,1,1,0,0,0,28,0
"ID556790",0,3,4,3,1227048,1154399,1042029,49,3830600,0,0,0,0,1,0,0,1,25,0
"ID348667",0,2,4,2,201776,193201,178705,23,6906900,1,0,0,0,1,0,0,0,2,0
"ID973349",1,2,2,3,658818,666754,663955,37,5721800,0,2,1,1,1,0,0,0,11,0
"ID731724",0,2,3,2,484786,486632,588815,28,5537600,1,2,0,1,1,0,0,0,15,1
"ID610138",0,2,4,3,468455,480674,379210,31,8696400,1,2,1,1,0,0,0,0,21,0
"ID797655",1,1,0,1,281147,0,238538,26,3782500,0,1,0,1,1,1,0,0,10,0
"ID498298",1,1,2,4,271693,254217,243818,33,10415100,0,2,0,1,1,0,1,0,10,0
"ID997325",1,3,3,4,215472,208763,213004,31,6581600,1,1,1,1,1,0,0,1,7,0
"ID108860",1,3,2,1,742355,784926,869348,27,2768500,0,1,0,1,1,1,0,0,10,0
"ID319724",0,4,4,4,269605,246463,264885,29,6566000,1,2,0,1,1,0,0,0,4,0
"ID710494",1,4,4,3,309959,256764,280458,24,6649100,0,0,0,0,1,0,0,0,19,0
"ID495309",1,2,2,1,367445,320742,323327,24,7366700,1,0,1,0,1,0,0,0,3,0
"ID316728",1,3,5,6,604055,605037,549822,29,4406700,0,0,0,1,1,0,0,0,4,1
"ID726591",1,2,2,2,342951,334738,348580,32,7610200,1,0,0,1,1,0,0,0,11,0
"ID133643",1,3,5,3,884830,814247,873758,32,5822000,0,2,0,1,1,0,1,0,25,0
"ID052469",0,0,2,1,0,334191,273029,22,3284400,0,0,0,0,0,0,0,0,59,0
"ID942716",1,1,2,1,1463136,1319801,1319477,35,5982200,0,1,1,1,1,0,0,0,27,0
"ID640625",0,4,5,4,317818,300482,312544,30,6585700,1,2,0,0,1,0,0,1,12,1
"ID032769",1,2,3,4,407184,390223,427617,19,10335600,1,0,1,1,0,0,0,0,16,1
"ID633014",0,4,2,2,355092,326378,321532,24,5503700,1,1,0,0,1,0,0,0,7,0
"ID237874",0,3,5,1,391132,406510,396458,29,3673300,1,0,0,1,1,0,0,0,4,0
"ID072255",0,2,1,3,1576547,1697167,1463314,20,3918600,0,0,1,0,1,0,0,1,17,0
"ID837013",0,1,0,0,265328,0,0,27,4999000,0,0,0,0,1,0,0,0,12,0
"ID226080",1,5,11,11,502223,472196,497880,26,5215800,0,0,0,0,1,0,0,0,8,1
"ID711350",0,1,4,4,375452,371104,395059,33,3572000,1,1,1,1,1,0,0,0,29,1
"ID037260",1,3,5,5,491650,476954,462458,33,1916800,1,0,1,1,1,0,0,0,15,1
"ID749659",1,3,1,4,413508,424467,351375,27,3113100,1,2,0,1,1,0,0,0,21,1
"ID437917",0,2,2,3,590914,517612,636699,39,4209200,1,0,0,1,1,0,0,0,24,1
"ID835641",0,7,7,4,400469,478098,476859,28,3945600,0,1,0,1,1,0,0,1,3,1
"ID886208",1,4,6,7,508438,479241,404772,28,4535200,1,0,0,1,1,1,0,1,20,1
"ID689130",0,2,3,0,352245,365099,0,22,5600800,1,0,0,1,1,0,0,0,3,0
"ID966624",1,5,8,5,229604,238265,232533,28,3595600,0,1,0,1,1,0,0,1,20,1
"ID561796",1,8,10,4,382790,305895,238144,32,3220300,1,0,1,0,1,0,0,1,24,1
"ID619947",1,1,1,1,999046,934225,945456,22,4493600,0,0,0,1,1,0,0,0,24,0
"ID635183",0,7,10,12,661170,613008,566815,28,6901100,0,2,0,1,0,0,0,1,24,1
"ID053710",1,5,3,2,170502,177846,162905,26,4932000,1,0,0,1,1,0,0,1,16,0
"ID324797",1,2,3,5,622397,686572,647069,23,2624900,0,2,0,0,1,0,0,0,16,1
"ID704966",0,4,3,2,435244,464348,482671,32,9569100,1,0,1,1,0,0,0,0,9,1
"ID142762",0,1,3,3,691593,635810,754271,26,3434100,1,1,1,0,1,0,0,0,14,0
"ID151989",1,2,5,5,321627,311550,304312,24,8401200,0,2,0,1,1,0,1,0,4,1
"ID704585",1,1,3,6,289350,237443,208940,24,7368400,1,2,0,1,1,0,0,1,0,0
"ID654642",1,3,5,4,329848,336745,335639,21,3392400,0,2,1,1,1,0,0,0,0,0
"ID497638",1,2,0,1,265578,0,294845,29,10904200,1,0,0,1,0,0,0,0,19,0
"ID782388",0,2,2,4,201924,164257,165047,27,6792300,1,0,1,1,1,0,0,1,1,0
"ID118344",1,4,5,5,565789,471752,523201,43,1153100,1,2,0,1,1,0,0,1,17,1
"ID778248",0,3,4,1,650568,605049,481455,27,6570100,1,1,0,1,1,0,0,0,24,1
"ID183122",1,2,1,2,364553,381895,397769,27,3574400,1,1,0,1,1,0,0,0,15,1
"ID595209",1,2,3,7,335395,310031,362688,25,4871000,1,2,0,1,1,0,0,0,5,1
"ID102129",0,2,6,3,1597021,1780149,1795969,24,7439500,1,1,1,1,1,0,1,1,11,0
"ID414394",1,2,2,3,351077,366032,377373,24,5284500,0,0,0,0,1,0,0,0,29,0
"ID880361",1,2,4,0,182028,192977,0,29,6272100,1,0,0,1,1,0,0,0,27,0
"ID201507",1,2,2,4,280455,310954,267648,24,7478300,0,2,0,0,1,0,0,0,7,0
"ID921021",0,2,5,4,463549,427012,443327,34,6623600,1,1,0,1,1,0,0,0,12,1
"ID450902",1,0,1,1,0,351359,353066,29,6926300,1,2,0,0,1,0,0,1,46,0
"ID717771",1,2,5,5,335827,316945,264497,28,3975100,1,0,0,1,1,0,0,0,4,0
"ID541542",1,3,6,5,204102,208986,175282,25,2992500,1,1,0,1,1,0,0,0,19,0
"ID855831",1,4,1,2,395111,419026,386326,30,3740600,1,0,0,1,1,0,0,0,25,1
"ID323423",1,2,2,2,306138,306809,301400,31,5725100,1,2,1,1,1,0,0,0,20,1
"ID381453",1,2,1,3,319320,305545,345625,37,4076600,1,0,0,0,1,0,0,0,14,0
"ID107267",1,2,5,5,252865,244268,230138,39,3422800,1,0,0,1,1,0,0,0,16,0
"ID374602",0,3,5,4,263954,229695,241377,35,4726500,1,0,0,0,0,0,0,1,3,0
"ID307459",1,4,4,5,275813,328369,374349,28,3767600,0,0,0,0,1,0,0,0,18,1
"ID582757",1,1,4,3,158425,146350,153705,29,8238400,1,2,0,0,1,0,0,0,18,0
"ID631983",1,4,3,7,661034,685087,603000,25,7861800,0,2,0,1,1,0,0,1,24,1
"ID870095",1,5,5,3,205597,171307,153704,26,3457500,1,1,1,1,1,0,0,0,29,0
"ID192738",1,2,1,2,618050,632844,638587,32,4813100,1,1,0,0,1,0,0,0,22,1
"ID054685",1,4,5,1,479045,456079,466234,24,4746900,1,2,0,1,1,0,0,0,13,1
"ID799005",0,3,4,1,512565,588349,507031,35,3321100,1,0,0,1,1,0,0,0,4,1
"ID352694",0,2,3,5,575585,465957,497160,47,4522700,1,0,0,1,1,0,0,0,26,1
"ID063121",1,4,5,6,490298,403555,498798,32,6695300,1,0,0,1,1,0,0,0,22,0
"ID705258",1,1,2,2,642184,573976,666923,35,2538300,0,0,0,1,1,0,0,0,19,0
"ID550475",1,4,5,3,221602,229577,251302,32,6179600,1,0,0,1,1,0,0,1,8,1
"ID234683",1,2,2,7,917834,989405,809196,33,4064400,1,1,1,0,1,1,0,0,0,0
"ID700598",0,4,5,4,791637,893115,972695,32,5998900,1,1,0,0,1,0,0,0,2,0
"ID263176",1,7,6,5,216686,229980,211176,29,3939400,0,1,0,0,1,1,0,0,5,0
"ID082421",1,6,9,8,873557,931431,979249,27,2270400,0,0,0,1,1,0,0,0,9,0
"ID503243",1,2,3,5,331473,301550,267470,23,5979500,1,0,0,1,1,0,0,0,8,0
"ID577860",1,1,2,2,207854,192253,206621,29,7936400,1,0,0,0,1,1,0,0,16,0
"ID144415",1,3,2,3,322112,254215,265392,38,5293300,1,0,0,1,0,0,0,0,6,0
"ID755780",1,4,1,1,419715,460257,472787,27,3116300,1,0,1,1,1,0,0,1,8,1
"ID737545",0,1,0,3,564464,0,532309,28,3833200,1,2,0,0,1,0,0,0,15,1
"ID083939",1,3,5,3,262999,241518,269290,27,3416500,0,1,0,0,1,0,0,0,21,0
"ID742492",0,3,6,5,259757,249563,273983,38,5158900,1,2,1,0,1,0,0,0,10,0
"ID536025",0,0,1,0,0,941405,0,27,7784100,0,0,0,1,1,0,0,1,39,0
"ID346433",1,3,6,4,442236,401654,380652,21,7011100,0,0,0,1,1,0,1,0,12,0
"ID636777",1,2,3,5,268396,242526,250046,31,2923000,1,2,0,0,1,0,0,0,20,0
"ID797757",1,3,4,6,162170,185383,194722,26,7952900,1,2,0,1,0,0,1,0,27,0
"ID408204",1,6,7,6,764164,714518,654889,32,8253400,1,1,0,1,1,0,0,1,21,0
"ID065253",1,5,2,9,432739,458329,573128,26,5672700,1,0,0,1,1,0,0,0,28,1
"ID938180",1,2,4,7,750344,693433,698213,23,4197400,1,2,0,1,1,0,0,0,9,0
"ID763148",0,0,1,1,0,397569,476780,26,3220400,1,2,0,1,1,0,1,0,50,0
"ID966889",1,3,3,2,426157,447644,454939,25,1405000,1,0,0,1,1,0,0,0,28,1
"ID825466",0,5,6,4,373888,315388,329795,22,4523900,0,1,0,1,1,0,0,0,7,0
"ID181170",1,5,3,3,650036,609789,562711,27,4931400,1,0,0,1,1,0,0,1,19,1
"ID683664",0,5,4,3,711859,850291,827994,40,3800800,1,0,0,1,1,0,0,1,6,0
"ID951899",0,2,2,2,301120,347974,364971,25,2150700,1,0,0,0,1,0,0,0,22,0
"ID685504",1,3,9,8,760379,655958,719282,25,7805200,1,1,0,1,1,0,0,0,7,0
"ID013918",0,5,5,3,615872,544092,698361,27,3539900,0,0,1,1,1,1,0,0,16,1
"ID356009",0,3,4,1,139743,132293,126581,28,9837800,1,2,0,1,1,0,0,0,24,0
"ID606973",1,4,3,3,216289,198618,195293,32,5683200,1,1,0,1,1,0,0,0,11,1
"ID737778",1,6,9,6,262204,263299,219350,28,9221300,1,2,0,0,1,0,1,0,19,0
"ID883910",1,3,4,0,565929,502229,0,27,5272100,1,2,0,0,1,0,0,0,16,1
"ID741420",1,2,0,2,262206,0,243585,27,5053300,1,0,0,1,1,0,0,1,10,0
"ID511851",1,1,3,2,333456,288098,285753,38,4974200,0,0,0,1,1,0,0,0,13,0
"ID186475",1,1,1,7,365987,403926,463891,39,9020900,1,1,0,0,1,0,0,0,16,1
"ID466151",1,0,7,5,0,776965,832075,30,3279600,1,0,0,1,1,0,1,1,31,0
"ID426509",1,3,2,4,380612,373186,378264,33,4604000,1,1,0,1,1,0,0,0,14,0
"ID308086",0,2,2,3,387752,460601,481989,39,6155300,1,2,0,1,1,0,0,0,16,1
"ID583210",1,4,6,6,246414,238494,238892,37,6891100,1,1,0,1,1,0,0,0,2,1
"ID901813",1,0,0,2,0,0,610771,28,2953400,1,0,0,1,1,0,0,1,59,0
"ID811492",1,3,2,2,135253,129982,107145,31,3063300,1,0,0,1,1,0,0,0,7,0
"ID197213",0,5,4,2,405557,430176,546233,27,8426200,1,1,0,1,1,0,0,0,7,1
"ID776843",0,1,2,0,205618,183242,0,28,6495700,1,2,0,1,1,1,0,0,23,0
"ID846767",1,4,6,5,463658,420844,520882,23,6380500,0,2,0,1,1,0,0,0,6,1
"ID178059",1,5,4,4,276285,225517,233287,25,9418500,1,0,0,1,0,1,0,1,29,0
"ID260576",1,3,2,1,484418,477611,377454,28,7648700,1,2,1,1,1,0,0,0,23,1
"ID195732",0,2,3,4,394255,375705,377652,22,3112900,0,0,0,1,1,0,0,0,22,1
"ID207076",1,1,1,2,197097,185669,173562,29,5952500,1,2,1,0,0,0,0,0,24,0
"ID522895",0,4,3,6,364234,396627,358900,36,3737300,0,0,0,1,1,1,0,1,19,0
"ID534759",0,4,3,1,242571,277031,287200,27,6009900,0,1,0,1,1,0,0,0,16,0
"ID509592",1,3,6,8,173738,161519,152799,33,10378300,1,0,0,1,1,0,0,0,21,0
"ID634867",1,3,3,1,359188,373693,374472,28,8631400,0,0,0,1,1,0,0,0,15,0
"ID922204",1,1,1,1,209708,181463,205766,30,3759400,1,1,1,1,1,0,0,1,13,0
"ID222600",0,2,2,4,646454,679146,656659,25,6397200,0,1,0,1,1,0,0,1,7,0
