nasabah,tunaiATM,nontunaiATM,internet,debitbelanja,usia17_25,usia26_55,usia56,saldoharian,jeniskelamin
2478,5,5,1,10,1,0,0,4.441265785,0
2479,11,3,2,11,0,1,0,1.302661876,1
2480,11,0,0,10,0,1,0,0.784562477,0
2481,4,3,0,11,0,1,0,4.574693196,0
2482,11,4,1,9,0,1,0,1.242249126,0
2483,10,1,0,9,0,0,1,1.460883098,1
2484,8,1,1,2,1,0,0,0.732216842,1
2485,7,0,1,0,1,0,0,0.791454919,1
2486,8,0,1,10,0,1,0,1.851696541,0
2487,8,0,0,2,0,0,1,0.687319311,1
2488,10,1,1,0,1,0,0,0.510492922,0
2489,0,6,5,2,0,0,1,26.44317167,1
2490,12,1,1,0,1,0,0,0.531319584,0
2491,8,3,0,0,0,0,1,0.879165316,0
2492,11,0,0,13,0,0,1,1.056299341,0
2493,12,0,1,3,0,0,1,0.85556389,0
2494,9,1,1,2,0,0,1,0.302949817,1
2495,7,2,1,1,0,0,1,0.348067882,0
2496,4,6,0,7,0,1,0,4.094047874,0
2497,3,7,1,12,0,1,0,4.560177153,1
2498,7,1,0,9,0,1,0,1.882597223,0
2499,4,5,1,14,0,1,0,4.531951774,1
2500,7,1,2,9,0,1,0,1.606126846,1
2501,1,5,1,14,0,1,0,4.870022825,1
2502,5,2,1,9,0,1,0,1.552453222,1
2503,8,1,0,7,0,1,0,0.907844546,0
2504,10,0,2,8,1,0,0,1.768320176,0
2505,8,3,0,2,0,0,1,0.574725335,1
2506,5,0,1,11,0,0,1,3.467579434,0
2507,2,3,1,5,0,0,1,14.02697182,0
2508,5,4,0,7,0,1,0,3.991623158,1
2509,6,1,1,0,1,0,0,0.700548137,1
2510,9,0,0,10,0,1,0,1.539302931,1
2511,3,1,2,10,1,0,0,4.85406915,0
2512,12,0,0,8,0,1,0,1.818096043,0
2513,10,0,2,3,1,0,0,0.754381457,1
2514,10,1,1,1,1,0,0,0.430021501,0
2515,10,0,2,0,0,0,1,0.743865018,0
2516,9,0,2,10,0,1,0,0.577637067,0
2517,5,7,2,10,0,1,0,3.290175767,0
2518,10,1,1,10,0,1,0,1.000812005,0
2519,6,0,0,10,0,0,1,1.841913047,1
2520,2,4,3,11,1,0,0,4.450999507,1
2521,8,1,0,1,0,1,0,0.714491289,0
2522,8,2,0,1,1,0,0,0.709177352,1
2523,4,8,2,9,1,0,0,4.358119266,0
2524,6,1,1,11,0,1,0,1.115483548,1
2525,6,6,0,8,0,1,0,5.967224953,1
2526,12,1,1,12,0,0,1,1.593791582,0
2527,2,4,2,9,1,0,0,2.13696818,1
2528,11,0,0,9,0,1,0,1.786771576,0
2529,4,2,3,11,0,1,0,5.378365183,0
2530,3,0,1,0,0,0,1,0.344346726,0
2531,1,5,1,11,1,0,0,3.195536585,1
2532,7,2,0,0,1,0,0,0.548506974,1
2533,9,3,0,11,0,1,0,1.638862161,1
2534,12,0,0,1,0,0,1,0.835993763,0
2535,2,2,1,12,0,1,0,5.709096717,0
2536,7,0,0,0,0,1,0,0.589304697,0
2537,5,1,1,3,1,0,0,0.891051973,0
2538,5,3,1,12,0,1,0,5.528311737,0
2539,12,1,1,8,0,0,1,1.611782368,0
2540,1,8,2,11,1,0,0,4.885584242,0
2541,3,2,0,8,0,0,1,3.558259137,0
2542,3,1,1,12,0,1,0,3.761245874,0
2543,8,1,0,3,1,0,0,0.584122648,0
2544,9,1,2,1,0,1,0,0.55059386,1
2545,7,2,3,8,0,0,1,0.642149882,1
2546,9,1,2,1,1,0,0,0.824535744,0
2547,0,5,0,8,1,0,0,2.252613069,0
2548,9,0,0,1,0,0,1,0.556596594,1
2549,3,4,1,13,0,1,0,3.914831624,0
2550,10,1,2,3,0,1,0,0.420293028,1
2551,11,0,2,7,0,0,1,1.407177328,0
2552,10,0,2,13,0,1,0,0.699620996,0
2553,10,2,0,8,0,1,0,0.959060007,1
2554,1,3,1,13,0,1,0,1.951312449,0
2555,9,0,0,7,0,1,0,0.522409204,0
2556,6,3,3,1,1,0,0,0.385299973,1
2557,8,1,2,9,0,1,0,1.085346697,0
2558,4,2,0,10,0,1,0,3.329081345,0
2559,5,6,0,11,0,1,0,1.863222937,1
2560,9,1,2,7,1,0,0,0.975055962,0
2561,9,1,1,1,0,0,1,0.687226479,1
2562,3,6,1,12,0,1,0,4.747026718,1
2563,8,1,1,8,0,0,1,1.193967663,0
2564,2,7,1,12,0,1,0,2.562576903,1
2565,1,5,3,2,0,1,0,29.96458306,1
2566,3,5,2,8,0,1,0,3.181606216,1
2567,11,0,1,9,0,0,1,1.880358723,0
2568,1,4,1,10,0,1,0,2.194648709,1
2569,11,0,1,1,1,0,0,0.520297914,1
2570,10,1,2,10,1,0,0,1.28861534,1
2571,0,7,6,2,0,1,0,16.09838467,1
2572,7,1,1,0,1,0,0,0.895198857,0
2573,11,2,0,0,1,0,0,0.865273915,1
2574,10,1,3,1,1,0,0,0.627681387,1
2575,10,0,1,1,0,0,1,0.701488792,1
2576,5,3,1,10,1,0,0,4.76928417,1
2577,5,5,1,12,0,1,0,3.77802357,1
2578,9,2,0,1,0,0,1,0.58805641,1
2579,2,5,0,12,0,1,0,5.657046824,0
2580,11,2,0,8,0,1,0,0.92674725,0
2581,4,5,3,11,0,1,0,1.364479416,1
2582,1,0,3,12,1,0,0,5.258047756,0
2583,10,1,2,1,0,0,1,0.891384138,1
2584,9,0,1,9,0,0,1,1.229967422,0
2585,6,2,0,12,0,1,0,0.789352969,1
2586,2,7,1,10,0,0,1,2.141821987,0
2587,8,3,0,11,0,1,0,5.814257437,0
2588,11,0,0,6,0,1,0,0.741370573,1
2589,4,5,0,11,0,1,0,4.847907024,1
2590,6,5,1,0,1,0,0,0.64423552,1
2591,7,1,0,0,1,0,0,0.865147152,0
2592,8,0,1,7,0,1,0,1.104388759,0
2593,9,0,2,11,0,1,0,1.948809936,0
2594,10,2,1,8,0,0,1,1.473631671,1
2595,7,0,1,2,1,0,0,0.746369295,1
2596,9,1,1,2,1,0,0,0.362263169,1
2597,9,0,0,11,0,1,0,0.879698862,1
2598,3,6,3,3,0,1,0,18.04822001,1
2599,9,1,0,2,1,0,0,0.85166252,0
2600,9,2,0,9,0,1,0,1.686621718,0
2601,9,0,2,0,0,1,0,0.75181417,1
2602,7,1,1,8,0,1,0,0.794069338,0
2603,12,1,3,1,0,1,0,0.510560388,1
2604,10,0,0,0,1,0,0,0.475404728,1
2605,2,2,2,10,0,1,0,1.385042407,0
2606,9,2,0,1,0,0,1,0.362702199,0
2607,8,0,2,1,0,0,1,0.681291983,0
2608,1,6,1,13,0,1,0,4.703916692,0
2609,9,2,0,10,0,0,1,0.951768622,0
2610,8,2,0,0,1,0,0,0.722990237,1
2611,7,0,4,1,0,0,1,0.727372518,1
2612,10,2,2,9,0,1,0,1.764119788,1
2613,7,1,1,0,0,0,1,0.36316632,0
2614,1,6,1,9,1,0,0,5.752096904,1
2615,10,3,0,0,1,0,0,0.314961266,1
2616,10,2,1,0,1,0,0,0.671172625,1
2617,3,3,1,9,0,1,0,4.745215661,1
2618,9,1,0,9,0,1,0,0.894299702,0
2619,6,0,0,8,0,1,0,1.206399651,0
2620,5,4,0,6,0,1,0,1.636914171,0
2621,4,3,0,10,0,1,0,4.264869316,1
2622,9,2,2,0,1,0,0,0.80308024,0
2623,7,3,2,1,0,0,1,0.492354218,1
2624,2,3,2,10,0,1,0,1.311076699,1
2625,5,2,2,10,1,0,0,4.999884186,1
2626,4,2,0,10,1,0,0,1.497024367,0
2627,10,0,0,4,1,0,0,0.701446539,1
2628,1,5,2,11,0,1,0,4.723197574,1
2629,3,1,0,9,1,0,0,2.736668688,0
2630,2,7,0,11,0,1,0,2.496003132,1
2631,9,1,2,2,0,0,1,0.366331373,1
2632,5,3,0,10,0,1,0,3.575741187,1
2633,11,0,1,12,0,0,1,1.338585393,0
2634,8,1,1,10,0,1,0,1.060016504,0
2635,3,7,1,11,0,1,0,4.891603068,1
2636,7,1,1,13,0,1,0,1.915442715,0
2637,8,0,0,8,0,1,0,0.674859028,1
2638,11,2,1,0,0,0,1,0.576970208,1
2639,1,3,1,10,0,1,0,3.398687508,0
2640,9,2,1,10,0,1,0,1.730658573,0
2641,5,2,2,9,0,1,0,3.208330315,0
2642,11,2,2,10,0,1,0,1.982774274,0
2643,11,0,0,0,1,0,0,0.729002537,0
2644,8,1,2,7,0,0,1,0.762302136,0
2645,9,0,0,1,0,0,1,0.657185794,1
2646,9,1,2,0,0,0,1,0.459451989,1
2647,8,1,0,10,0,1,0,1.598048602,0
2648,10,0,1,8,0,1,0,1.968066976,0
2649,9,0,0,11,1,0,0,1.291063626,0
2650,9,0,2,1,1,0,0,0.327105606,1
2651,7,0,3,6,0,1,0,1.198000673,0
2652,2,6,7,5,0,1,0,12.84162136,1
2653,13,3,1,0,1,0,0,0.473456253,0
2654,8,1,0,8,0,1,0,0.989466804,0
2655,7,1,0,0,1,0,0,0.645280924,1
2656,8,1,2,7,1,0,0,0.752704277,0
2657,8,1,0,10,0,1,0,1.27370887,0
2658,8,0,2,10,1,0,0,0.644745939,0
2659,3,1,0,10,0,1,0,5.148494821,1
2660,1,4,5,4,0,1,0,6.752360986,0
2661,9,1,0,10,0,1,0,1.802995191,1
2662,1,4,0,10,0,1,0,5.079999449,1
2663,1,2,2,1,0,1,0,7.824842022,0
2664,7,2,1,0,1,0,0,0.700547082,1
2665,12,2,0,11,1,0,0,1.774241838,0
2666,1,6,3,13,0,1,0,2.688942836,0
2667,7,1,1,13,0,1,0,0.954474381,0
2668,5,4,0,11,0,1,0,1.289866402,0
2669,6,1,0,10,0,1,0,0.895919617,1
2670,4,4,0,9,0,1,0,2.515307012,1
2671,10,2,0,7,0,1,0,1.885002617,0
2672,4,3,1,10,0,1,0,4.784385842,0
2673,7,0,1,3,0,0,1,0.749891082,0
2674,12,1,3,8,0,1,0,0.847832241,0
2675,2,3,2,11,0,1,0,4.660033008,0
2676,11,0,2,13,0,1,0,1.927671602,1
2677,12,3,0,1,0,1,0,0.789723515,1
2678,13,2,1,7,0,0,1,1.984360519,1
2679,12,0,1,0,0,0,1,0.829470289,1
2680,4,4,1,13,0,1,0,3.411467144,1
2681,3,4,0,12,0,1,0,4.899456642,1
2682,10,1,0,2,0,0,1,0.341611572,0
2683,0,5,0,8,0,1,0,1.805379514,0
2684,9,1,2,0,0,0,1,0.408161396,1
2685,9,1,1,1,1,0,0,0.517526245,0
2686,9,3,4,2,0,1,0,0.622411885,0
2687,2,4,1,12,1,0,0,2.392593967,1
2688,9,0,0,2,0,0,1,0.387319523,1
2689,11,1,1,1,1,0,0,0.550819307,1
2690,9,1,0,0,0,1,0,0.547112164,1
2691,5,6,1,8,0,1,0,1.092991112,0
2692,10,0,0,6,0,0,1,1.814698959,0
2693,1,5,0,10,0,1,0,1.257841273,0
2694,9,1,0,10,0,1,0,1.573957773,0
2695,10,1,1,1,1,0,0,0.657702778,1
2696,2,3,4,3,0,1,0,5.701952598,0
2697,9,0,1,2,0,0,1,0.631012902,0
2698,12,1,1,10,0,1,0,1.733078269,0
2699,7,0,0,3,1,0,0,0.896684822,1
2700,9,4,0,2,1,0,0,0.403342023,1
2701,10,2,0,0,1,0,0,0.586633786,0
2702,1,8,1,11,1,0,0,4.441227913,0
2703,7,2,0,0,1,0,0,0.873184254,1
2704,9,2,2,8,0,1,0,0.761169745,0
2705,12,1,1,2,1,0,0,0.710684206,1
2706,7,1,0,1,0,0,1,0.57483039,0
2707,1,1,1,12,0,1,0,3.32240673,1
2708,3,5,0,10,0,1,0,1.063625028,1
2709,8,2,1,8,0,0,1,0.683631282,0
2710,4,6,0,6,1,0,0,4.936539226,1
2711,8,2,1,9,0,1,0,1.237844967,0
2712,8,2,1,1,0,0,1,0.602890288,0
2713,10,1,0,1,0,0,1,0.410168164,1
2714,11,0,0,2,0,0,1,0.561181249,1
2715,4,6,1,8,0,1,0,4.944554362,1
2716,11,0,0,11,0,1,0,1.782845698,0
2717,10,0,0,7,0,1,0,1.729154968,0
2718,11,1,3,0,1,0,0,0.569170569,0
2719,11,1,0,11,0,1,0,1.708497059,0
2720,12,1,1,9,0,1,0,0.952612101,1
2721,7,2,2,10,0,1,0,1.034452011,1
2722,2,6,2,8,0,1,0,2.044887051,1
2723,4,2,4,13,0,1,0,3.410654179,0
2724,3,3,2,12,0,1,0,3.60320139,0
2725,6,2,0,0,0,0,1,0.632030652,1
2726,3,9,0,13,1,0,0,5.650618811,0
2727,5,0,1,0,1,0,0,0.855016969,1
2728,1,3,8,4,0,1,0,23.74970763,1
2729,9,0,1,8,0,1,0,1.524308537,1
2730,11,2,1,7,0,1,0,0.831194084,0
2731,10,3,0,0,1,0,0,0.768397483,1
2732,7,2,0,10,0,1,0,1.737411069,0
2733,3,0,1,10,0,1,0,3.14574888,1
2734,11,0,1,0,1,0,0,0.716161594,1
2735,4,4,1,11,0,1,0,5.743373684,0
2736,13,0,0,0,1,0,0,0.877898428,1
2737,7,1,0,0,0,0,1,0.542801384,1
2738,8,0,2,0,1,0,0,0.658269402,0
2739,1,3,3,2,0,1,0,25.55622718,1
2740,7,0,0,0,0,1,0,0.795334715,0
2741,9,1,1,9,0,0,1,1.707973099,0
2742,10,1,1,2,1,0,0,0.771829141,1
2743,7,1,1,2,1,0,0,0.333763546,1
2744,0,5,2,14,0,1,0,4.144412568,0
2745,3,9,4,11,0,1,0,4.326517235,1
2746,8,2,1,9,0,1,0,1.745548788,0
2747,0,4,7,0,0,1,0,9.173405346,1
2748,8,1,1,9,0,1,0,0.790938837,0
2749,11,2,1,1,0,0,1,0.480251186,1
2750,3,3,3,13,0,1,0,3.747629007,1
2751,1,6,5,6,0,1,0,17.00304262,0
2752,2,7,2,3,0,1,0,26.32789142,1
2753,8,1,1,2,0,0,1,0.479247019,1
2754,7,1,0,0,1,0,0,0.881069869,1
2755,11,1,2,9,0,1,0,0.883717224,1
2756,7,2,2,10,0,1,0,1.518187554,0
2757,11,3,0,3,0,0,1,0.336761135,0
2758,11,1,2,1,0,0,1,0.79533365,0
2759,13,0,0,1,0,1,0,0.421791786,1
2760,4,4,1,10,1,0,0,3.112038463,1
2761,10,1,0,9,0,1,0,1.101005937,0
2762,8,0,1,1,1,0,0,0.55250805,0
2763,9,1,2,8,0,1,0,1.431435106,0
2764,6,5,1,8,0,1,0,2.472704508,1
2765,10,1,1,0,0,0,1,0.499419319,1
2766,10,0,0,11,0,1,0,0.663380346,0
2767,13,1,1,7,0,0,1,1.922186775,0
2768,13,2,0,8,0,1,0,1.557006299,0
2769,8,0,0,7,0,1,0,0.791225522,0
2770,13,0,0,1,0,0,1,0.485163581,1
2771,9,1,1,1,1,0,0,0.628327592,1
2772,2,7,3,12,1,0,0,4.228272737,1
2773,10,1,0,3,1,0,0,0.827596875,0
2774,1,5,7,4,0,1,0,11.34383196,0
2775,10,0,2,10,0,1,0,1.552181804,1
2776,4,6,4,13,0,1,0,1.007317344,1
2777,9,0,1,9,0,0,1,1.744584684,0
2778,11,2,3,5,1,0,0,1.744265696,0
2779,8,1,2,0,0,0,1,0.686873128,0
2780,10,1,2,7,0,1,0,1.549695533,1
2781,7,1,2,6,0,1,0,0.647225427,0
2782,5,2,1,3,1,0,0,0.83071866,1
2783,3,4,0,10,0,1,0,5.792779275,0
2784,11,1,1,0,0,0,1,0.54515173,1
2785,10,0,2,0,1,0,0,0.46784298,0
2786,10,1,1,1,1,0,0,0.576633073,1
2787,7,0,2,2,0,1,0,0.626953358,1
2788,6,1,1,1,0,1,0,0.332393887,1
2789,3,3,1,8,0,1,0,4.92470264,1
2790,1,5,0,13,0,0,1,2.019252564,1
2791,7,1,1,3,0,0,1,0.512844488,0
2792,10,0,0,1,1,0,0,0.504373964,1
2793,2,3,1,13,0,1,0,1.276623861,1
2794,11,1,1,10,0,1,0,1.109462739,1
2795,2,3,3,4,0,1,0,25.83036238,0
2796,7,0,1,7,0,1,0,1.991358312,1
2797,9,3,0,2,1,0,0,0.362320852,1
2798,4,6,0,11,0,1,0,3.097451421,1
2799,0,13,5,3,1,0,0,13.08590737,0
2800,3,7,1,11,1,0,0,4.936752322,1
2801,10,0,2,1,1,0,0,0.878023292,1
2802,1,4,0,12,0,1,0,3.8424644,0
2803,6,1,2,9,0,1,0,1.817251547,1
2804,4,5,1,12,0,1,0,5.082559862,0
2805,10,0,0,2,0,0,1,0.888059872,1
2806,6,1,1,3,1,0,0,0.530664925,0
2807,2,3,2,3,0,1,0,17.54553319,1
2808,6,8,0,8,0,1,0,4.311364568,1
2809,4,6,2,10,0,1,0,2.817632992,1
2810,0,1,2,4,0,1,0,10.8579725,1
2811,7,1,1,0,0,0,1,0.300942645,1
2812,4,2,1,9,1,0,0,3.259242925,1
2813,4,4,2,9,0,0,1,4.642883833,1
2814,9,2,0,11,0,1,0,1.403092297,0
2815,10,1,0,1,1,0,0,0.661951926,0
2816,3,9,3,10,0,1,0,5.099180875,1
2817,3,1,1,11,0,1,0,4.475053266,1
2818,13,0,0,2,0,0,1,0.336044614,1
2819,1,2,1,11,0,1,0,5.078438655,0
2820,9,2,0,7,0,1,0,1.328342805,0
2821,8,1,1,0,1,0,0,0.680447877,1
2822,11,2,1,8,1,0,0,1.967171748,0
2823,2,2,1,6,0,1,0,4.546023604,0
2824,9,2,0,7,0,1,0,0.827527567,0
2825,4,0,0,1,1,0,0,0.702962466,1
2826,10,0,2,0,1,0,0,0.455520939,0
2827,9,0,3,9,0,1,0,0.518467942,0
2828,4,4,5,5,0,0,1,8.556523472,1
2829,14,2,0,0,0,0,1,0.852249758,1
2830,5,3,1,8,0,1,0,3.01969502,0
2831,11,1,1,1,0,1,0,0.546077345,1
2832,4,6,3,11,0,1,0,2.18406942,0
2833,12,0,0,1,0,0,1,0.807551121,1
2834,10,1,0,11,0,1,0,0.845475391,1
2835,11,0,0,1,1,0,0,0.606555538,1
2836,9,1,1,1,0,0,1,0.30778372,1
2837,0,4,4,2,0,1,0,29.48385427,1
2838,11,0,0,10,1,0,0,1.78378295,0
2839,10,2,1,1,1,0,0,0.64622731,1
2840,9,4,1,0,0,0,1,0.469513485,1
2841,4,5,0,9,1,0,0,1.059722966,1
2842,4,3,1,10,1,0,0,1.685619352,0
2843,8,0,0,2,1,0,0,0.546011795,1
2844,6,4,1,12,0,1,0,4.319010988,0
2845,3,3,1,10,0,1,0,1.441604896,1
2846,2,2,0,12,0,1,0,4.595659367,0
2847,4,5,1,12,1,0,0,3.351303223,1
2848,11,1,0,1,0,1,0,0.892774765,0
2849,3,6,0,6,0,1,0,3.68929403,1
2850,9,2,1,11,0,1,0,1.940990427,0
2851,9,0,1,1,1,0,0,0.617250347,0
2852,10,2,1,14,0,0,1,0.732941177,0
2853,10,2,0,13,0,1,0,1.273985425,0
2854,7,2,1,7,1,0,0,5.51346427,1
2855,2,6,2,8,1,0,0,2.282259891,0
2856,4,1,0,12,1,0,0,4.848147743,1
2857,8,0,1,8,0,0,1,1.417306997,0
2858,9,3,3,12,1,0,0,1.087172361,1
2859,9,3,1,1,1,0,0,0.825588995,1
2860,0,3,0,9,0,1,0,2.892254686,1
2861,1,3,7,1,0,1,0,27.05207228,0
2862,3,8,2,12,1,0,0,4.145002621,1
2863,4,5,0,10,1,0,0,5.491944024,0
2864,8,0,0,1,1,0,0,0.490838809,0
2865,3,2,0,11,0,1,0,3.374396528,0
2866,9,1,1,2,1,0,0,0.847620108,1
2867,12,1,1,11,0,1,0,1.727078477,0
2868,9,1,1,1,1,0,0,0.741863886,1
2869,13,1,0,3,0,0,1,0.496948512,1
2870,8,0,2,12,0,1,0,0.925399142,1
2871,1,5,1,12,0,1,0,5.467297737,0
2872,9,1,0,3,0,0,1,0.48860851,1
2873,3,3,0,14,0,0,1,3.792957182,0
2874,7,1,1,0,1,0,0,0.614706316,0
2875,12,0,0,2,0,1,0,0.623325073,1
2876,6,2,1,2,1,0,0,0.587893484,0
2877,8,1,1,0,0,0,1,0.534267665,0
2878,8,1,0,1,0,0,1,0.714135482,0
2879,4,2,1,4,0,1,0,1.15539169,0
2880,9,0,4,0,0,0,1,0.722352623,0
2881,6,1,2,0,1,0,0,0.790319737,0
2882,9,2,0,1,1,0,0,0.697057153,1
2883,9,1,0,10,0,1,0,1.294780909,1
2884,2,4,0,10,0,1,0,1.345354913,0
2885,11,0,1,0,1,0,0,0.323975582,0
2886,3,7,1,11,0,1,0,2.424608722,1
2887,13,1,1,6,0,1,0,0.731911261,1
2888,4,5,1,12,0,1,0,5.166683132,0
2889,9,1,4,1,1,0,0,0.370419905,1
2890,9,1,1,1,1,0,0,0.728258234,1
2891,1,2,0,8,0,1,0,1.408494232,0
2892,7,2,0,10,0,1,0,1.341881509,0
2893,4,5,1,8,1,0,0,3.875064083,0
2894,0,4,0,9,0,1,0,5.06304501,0
2895,9,3,1,2,1,0,0,0.855094816,0
2896,10,1,3,8,0,1,0,1.816960663,1
2897,6,1,2,4,0,0,1,0.70413668,1
2898,9,1,1,10,0,1,0,0.504814952,0
2899,8,2,0,8,0,1,0,1.324646868,0
2900,10,1,1,1,1,0,0,0.737378238,0
2901,7,1,0,3,1,0,0,0.413325119,1
2902,8,0,1,1,0,0,1,0.659617898,0
2903,7,0,1,2,0,0,1,0.788324297,1
2904,8,3,1,8,0,1,0,1.017434291,1
2905,2,4,2,13,0,1,0,5.203332863,0
2906,8,0,1,8,0,1,0,0.922181421,1
2907,2,1,8,3,0,1,0,13.37574901,1
2908,1,3,2,9,0,1,0,5.094805033,0
2909,9,1,0,12,0,1,0,1.156911697,1
2910,7,1,3,12,1,0,0,1.884223541,0
2911,0,4,2,12,0,1,0,2.004317992,0
2912,3,0,3,11,0,1,0,4.294153204,1
2913,4,2,0,12,1,0,0,1.19958613,1
2914,10,3,0,7,0,1,0,1.141830035,0
2915,8,0,1,10,0,0,1,0.712862965,0
2916,4,4,0,9,0,1,0,2.565201456,0
2917,11,0,0,0,1,0,0,0.391604576,1
2918,13,1,1,0,0,1,0,0.607686458,1
2919,13,1,2,7,0,1,0,0.609496091,0
2920,8,0,0,1,0,0,1,0.878911064,1
2921,6,3,2,8,1,0,0,1.826210926,0
2922,9,2,2,8,1,0,0,1.83602857,1
2923,4,5,2,9,0,1,0,4.877455003,0
2924,8,2,3,5,1,0,0,0.856076133,0
2925,10,0,0,1,1,0,0,0.833584351,0
2926,9,0,3,0,0,0,1,0.627967578,1
2927,8,2,3,2,1,0,0,0.461161488,1
2928,10,0,0,9,0,1,0,1.423762833,1
2929,8,1,0,6,0,0,1,1.316111352,0
2930,7,1,1,8,0,0,1,0.522137542,0
2931,9,0,0,0,1,0,0,0.367844995,0
2932,9,1,0,10,0,1,0,1.78130954,0
2933,9,2,1,7,0,0,1,0.822254315,0
2934,9,2,0,10,0,0,1,1.649954721,0
2935,6,0,1,1,0,0,1,0.642367394,1
2936,9,1,2,2,0,1,0,0.46746876,1
2937,5,6,0,9,0,1,0,3.326409573,1
2938,10,1,1,9,0,1,0,1.563783601,1
2939,8,0,1,0,1,0,0,0.826589532,1
2940,3,3,4,5,0,0,1,28.95088236,1
2941,9,3,1,11,0,1,0,3.842437364,0
2942,8,1,1,10,0,1,0,0.560032961,1
2943,8,2,0,11,0,1,0,1.29710679,0
2944,3,4,1,2,0,1,0,24.67203838,1
2945,6,7,4,9,0,1,0,2.011660738,0
2946,0,5,3,2,0,1,0,10.05278346,1
2947,8,0,0,8,0,1,0,0.839045687,1
2948,13,0,1,0,1,0,0,0.306309682,1
2949,9,4,1,11,0,1,0,1.723702538,0
2950,12,0,0,10,0,1,0,1.88964266,0
2951,3,3,3,5,0,1,0,25.38939879,0
2952,9,1,1,9,0,1,0,0.831848048,0
2953,10,1,2,1,1,0,0,0.836669321,0
2954,10,1,1,7,0,1,0,0.780465746,1
2955,4,2,0,9,0,0,1,4.612697461,1
2956,11,2,2,10,0,0,1,1.947337409,1
2957,2,1,3,3,0,1,0,10.81991904,1
2958,11,1,0,2,0,0,1,0.897288966,1
2959,3,2,1,13,0,1,0,5.987990807,1
2960,10,0,0,1,1,0,0,0.870027215,1
2961,7,5,3,12,1,0,0,2.960803804,0
2962,3,3,2,12,0,1,0,1.884838726,0
2963,8,3,1,1,0,0,1,0.302071158,1
2964,10,2,1,9,0,1,0,0.947746899,1
2965,1,8,3,11,0,1,0,5.321941703,0
2966,7,1,1,0,0,1,0,0.321959547,1
2967,1,3,1,8,0,1,0,4.043392822,1
2968,8,0,1,3,0,0,1,0.835624803,1
2969,1,6,7,3,0,1,0,27.37516787,1
2970,8,1,1,7,0,0,1,0.78947222,0
2971,4,3,2,9,0,1,0,5.814249343,0
2972,7,1,1,2,1,0,0,0.705509193,0
2973,1,4,1,12,0,1,0,4.629166575,1
2974,7,1,4,10,0,1,0,1.953859359,0
2975,9,1,2,2,1,0,0,0.604244808,1
2976,10,0,1,9,1,0,0,1.161777006,0
2977,9,0,0,0,0,1,0,0.425130766,1
2978,6,0,1,10,0,1,0,1.981515198,0
2979,4,0,1,9,0,1,0,1.827191555,1
2980,9,0,0,3,1,0,0,0.487788664,0
2981,10,0,3,0,0,0,1,0.641845831,1
2982,3,2,1,8,0,1,0,4.076648038,0
2983,8,0,5,4,0,1,0,1.315269634,0
2984,6,1,2,12,1,0,0,1.584358932,0
2985,8,2,1,3,1,0,0,0.629586675,1
2986,1,4,2,10,0,0,1,5.997753279,1
2987,8,0,0,0,0,0,1,0.486184805,0
2988,6,0,0,2,1,0,0,0.613120174,0
2989,2,1,1,11,0,1,0,4.275464164,0
2990,6,0,1,12,0,1,0,3.45571997,0
2991,11,1,2,2,0,0,1,0.823878963,0
2992,9,0,0,0,0,0,1,0.69244694,1
2993,10,0,2,9,0,0,1,0.519076431,1
2994,2,3,0,11,0,1,0,5.971198966,0
2995,2,5,9,1,0,1,0,12.7262343,1
2996,9,1,3,0,1,0,0,0.705804686,0
2997,3,3,0,7,0,1,0,3.431763102,0
2998,7,3,1,5,0,0,1,1.777751247,0
2999,10,3,2,8,0,1,0,1.836673961,0
3000,10,1,1,1,0,0,1,0.510519041,0
3001,11,0,0,0,1,0,0,0.803921748,1
3002,8,1,0,1,1,0,0,0.713673881,0
3003,10,0,1,0,1,0,0,0.773617702,0
3004,9,1,2,1,1,0,0,0.734223017,1
3005,11,0,0,0,1,0,0,0.580893152,0
3006,7,3,1,1,1,0,0,0.360167463,1
3007,9,0,1,1,1,0,0,0.340551991,1
3008,4,6,0,10,0,1,0,4.632247592,0
3009,10,3,0,2,1,0,0,0.713480634,1
3010,11,0,1,3,1,0,0,0.885729707,1
3011,6,4,0,0,1,0,0,0.683841217,1
3012,11,1,0,2,1,0,0,0.318959306,0
3013,6,1,1,13,0,1,0,2.093441462,0
3014,9,2,1,8,0,0,1,1.129216577,0
3015,10,1,1,8,0,0,1,1.837671988,0
3016,8,1,1,9,0,1,0,0.803279578,0
3017,10,1,0,1,1,0,0,0.870007936,1
3018,9,1,0,1,0,0,1,0.737291962,0
3019,8,1,1,1,0,0,1,0.829262205,1
3020,8,1,0,1,1,0,0,0.326232436,0
3021,3,3,3,9,0,1,0,1.628105125,1
3022,0,5,0,7,0,1,0,3.189346683,0
3023,12,0,1,6,0,1,0,1.401409102,1
3024,0,6,2,13,1,0,0,1.300246396,1
3025,12,3,0,1,1,0,0,0.854550373,1
3026,8,1,2,9,0,1,0,0.706903432,0
3027,9,1,2,0,0,0,1,0.786795587,0
3028,9,0,1,10,0,1,0,0.868772531,0
3029,9,2,0,9,0,1,0,1.896098193,1
3030,11,0,0,2,0,0,1,0.432794621,0
3031,10,3,1,1,0,0,1,0.815432471,1
3032,5,3,4,12,0,1,0,5.000399936,0
3033,10,1,0,0,0,0,1,0.536875324,1
3034,12,0,2,9,0,1,0,0.7596241,0
